Half Inning,Inning,Outs,Balls,Strikes,Count,Batter_Team,Pitcher_Team,Date,Home Team,Away Team,Time To Plate (sec) with Man on First,Batter,Pitcher,Batter_Side,Pitcher_Side,Pitch_Type,Outcome,Quality of Contact,Spray Chart,Runners,Pitch_Location_X,Pitch_Location_Y,REMEMBER TO INSERT THE X AND Y POINTS AFTER EVERY HALF INNING! DON'T MISCLICK PLOTS
Bottom 2,2,1,1,1,'1-1,London Majors,Chatham-Kent,"June 1, 2025",,,,Adrian Harrison,Christian Hauck,R,R,Offspeed,Groundout,Ground Ball,Straightaway,000,-0.8163923488,0.5222199867,
Bottom 2,2,2,0,0,'0-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Toby Simmons,Christian Hauck,L,R,Fastball,Lineout,Line Drive,Opposite Field,000,-1.111495933,0.01768670699,
Top 3,3,0,0,0,'0-0,Chatham-Kent,London Majors,"June 1, 2025",,,,Robert Mackie,Victor Payano,R,L,Fastball,Lineout,Line Drive,Pull,000,0.0217018302,0.03637312476,
Top 3,3,1,0,0,'0-0,Chatham-Kent,London Majors,"June 1, 2025",,,,Evan Morrison,Victor Payano,L,L,Fastball,Ball,,,000,0.09252669039,-0.1364762396,
Top 3,3,1,1,0,'1-0,Chatham-Kent,London Majors,"June 1, 2025",,,,Evan Morrison,Victor Payano,L,L,Fastball,Single,Ground Ball,Pull,000,-0.8281964921,0.09243237805,
Top 3,3,1,0,0,'0-0,Chatham-Kent,London Majors,"June 1, 2025",,,1.62,Spencer Marcus,Victor Payano,R,L,Offspeed,Ball,,,100,-1.253145653,1.222960653,
Top 3,3,1,1,0,'1-0,Chatham-Kent,London Majors,"June 1, 2025",,,1.64,Spencer Marcus,Victor Payano,R,L,Fastball,Foul,,,100,-1.182320793,0.1484916314,
Top 3,3,1,1,1,'1-1,Chatham-Kent,London Majors,"June 1, 2025",,,1.61,Spencer Marcus,Victor Payano,R,L,Fastball,Flyout,Fly Ball,Straightaway,100,-0.1081437468,0.07841756473,
Top 3,3,2,0,0,'0-0,Chatham-Kent,London Majors,"June 1, 2025",,,1.66,Mitsuki Fukuda,Victor Payano,R,L,Fastball,Called Strike,,,100,-0.8163923488,0.5409064044,
Top 3,3,2,0,1,'0-1,Chatham-Kent,London Majors,"June 1, 2025",,,1.75,Mitsuki Fukuda,Victor Payano,R,L,Fastball,Lineout,Line Drive,Opposite Field,100,-0.8518047789,0.08776077361,
Bottom 3,3,0,0,0,'0-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Francisco Fajardo,Christian Hauck,L,R,Fastball,Foul,,,000,-1.253145653,0.4801755467,
Bottom 3,3,0,0,1,'0-1,London Majors,Chatham-Kent,"June 1, 2025",,,,Francisco Fajardo,Christian Hauck,L,R,Offspeed,Single,Pop Up,Opposite Field,000,-0.6865467717,0.6109804711,
Bottom 3,3,0,0,0,'0-0,London Majors,Chatham-Kent,"June 1, 2025",,,1.53,Kaiden Cardoso,Christian Hauck,L,R,Offspeed,Ball,,,100,-0.6865467717,1.138871773,
Bottom 3,3,0,1,0,'1-0,London Majors,Chatham-Kent,"June 1, 2025",,,1.49,Kaiden Cardoso,Christian Hauck,L,R,Fastball,Called Strike,,,100,-0.7455674886,0.8212026709,
Bottom 3,3,0,1,1,'1-1,London Majors,Chatham-Kent,"June 1, 2025",,,1.45,Kaiden Cardoso,Christian Hauck,L,R,Fastball,Ball,,,100,1.095878876,0.9566791997,
Bottom 3,3,0,2,1,'2-1,London Majors,Chatham-Kent,"June 1, 2025",,,1.43,Kaiden Cardoso,Christian Hauck,L,R,Fastball,Swinging Strike,,,100,-0.8636089222,0.7230989777,
Bottom 3,3,0,2,2,'2-2,London Majors,Chatham-Kent,"June 1, 2025",,,1.36,Kaiden Cardoso,Christian Hauck,L,R,Fastball,Flyout,Fly Ball,Opposite Field,100,-0.2261851805,0.04571633364,
Bottom 3,3,1,0,0,'0-0,London Majors,Chatham-Kent,"June 1, 2025",,,1.49,Eduardo De Oleo,Christian Hauck,R,R,Offspeed,Swinging Strike,,,100,-1.111495933,0.06440275141,
Bottom 3,3,1,0,1,'0-1,London Majors,Chatham-Kent,"June 1, 2025",,,1.45,Eduardo De Oleo,Christian Hauck,R,R,Fastball,Single,Line Drive,Straightaway,100,-0.7455674886,0.8632471109,
Bottom 3,3,1,0,0,'0-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Josh Niles,Christian Hauck,R,R,Fastball,Ball,,,101,-1.24134151,-0.1084466129,
Bottom 3,3,1,1,0,'1-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Josh Niles,Christian Hauck,R,R,Fastball,Double,Line Drive,Pull,101,-0.6865467717,0.3960866668,
Bottom 3,3,1,0,0,'0-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Ken Sugi,Christian Hauck,L,R,Fastball,Ball,,,011,-1.253145653,-0.09443179961,
Bottom 3,3,1,1,0,'1-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Ken Sugi,Christian Hauck,L,R,Offspeed,Called Strike,,,011,-0.6511343416,0.1905360713,
Bottom 3,3,1,1,1,'1-1,London Majors,Chatham-Kent,"June 1, 2025",,,,Ken Sugi,Christian Hauck,L,R,Offspeed,Ball,,,011,1.331961744,0.9613508042,
Bottom 3,3,1,2,1,'2-1,London Majors,Chatham-Kent,"June 1, 2025",,,,Ken Sugi,Christian Hauck,L,R,Offspeed,Sacrifice Fly,Fly Ball,Pull,011,-0.7573716319,0.07841756473,
Bottom 3,3,2,0,0,'0-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Champ Garner,Christian Hauck,R,R,Fastball,Ball,,,001,-1.394795374,-0.09443179961,
Bottom 3,3,2,1,0,'1-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Champ Garner,Christian Hauck,R,R,Offspeed,Ball,,,001,1.272941027,0.9566791997,
Bottom 3,3,2,2,0,'2-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Champ Garner,Christian Hauck,R,R,Fastball,Groundout,Ground Ball,Straightaway,001,-0.4740721912,0.07841756473,
Top 4,4,0,0,0,'0-0,Chatham-Kent,London Majors,"June 1, 2025",,,,Tim Wagner,Victor Payano,R,L,Fastball,Groundout,Ground Ball,Straightaway,000,-0.5803094814,0.4007582712,
Top 4,4,1,0,0,'0-0,Chatham-Kent,London Majors,"June 1, 2025",,,,Braxton Haggith,Victor Payano,L,L,Offspeed,Called Strike,,,000,-0.6157219115,0.176521258,
Top 4,4,1,0,1,'0-1,Chatham-Kent,London Majors,"June 1, 2025",,,,Braxton Haggith,Victor Payano,L,L,Fastball,Ball,,,000,0.8125794357,-0.3139972084,
Top 4,4,1,1,1,'1-1,Chatham-Kent,London Majors,"June 1, 2025",,,,Braxton Haggith,Victor Payano,L,L,Fastball,Foul,,,000,-0.7455674886,0.6670397244,
Top 4,4,1,1,2,'1-2,Chatham-Kent,London Majors,"June 1, 2025",,,,Braxton Haggith,Victor Payano,L,L,Offspeed,Ball,,,000,-1.288558083,0.9613508042,
Top 4,4,1,2,2,'2-2,Chatham-Kent,London Majors,"June 1, 2025",,,,Braxton Haggith,Victor Payano,L,L,Fastball,Foul,,,000,-0.7219592018,0.1157904003,
Top 4,4,1,2,2,'2-2,Chatham-Kent,London Majors,"June 1, 2025",,,,Braxton Haggith,Victor Payano,L,L,Offspeed,Flyout,Fly Ball,Straightaway,000,-0.6865467717,0.4147730845,
Top 4,4,2,0,0,'0-0,Chatham-Kent,London Majors,"June 1, 2025",,,,Yushin Ohta,Victor Payano,L,L,Fastball,Swinging Strike,,,000,-0.8636089222,0.6109804711,
Top 4,4,2,0,1,'0-1,Chatham-Kent,London Majors,"June 1, 2025",,,,Yushin Ohta,Victor Payano,L,L,Fastball,Ball,,,000,1.261136884,0.5829508444,
Top 4,4,2,1,1,'1-1,Chatham-Kent,London Majors,"June 1, 2025",,,,Yushin Ohta,Victor Payano,L,L,Offspeed,Swinging Strike,,,000,-0.792784062,0.05973114696,
Top 4,4,2,1,2,'1-2,Chatham-Kent,London Majors,"June 1, 2025",,,,Yushin Ohta,Victor Payano,L,L,Fastball,Strikeout Looking,,,000,0.7063421454,0.176521258,
Bottom 4,4,0,0,0,'0-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Brad Verhoeven,Christian Hauck,L,R,Fastball,Foul,,,000,-1.13510422,0.6390100977,
Bottom 4,4,0,0,1,'0-1,London Majors,Chatham-Kent,"June 1, 2025",,,,Brad Verhoeven,Christian Hauck,L,R,Offspeed,Foul,,,000,-1.323970513,0.3820718534,
Bottom 4,4,0,0,2,'0-2,London Majors,Chatham-Kent,"June 1, 2025",,,,Brad Verhoeven,Christian Hauck,L,R,Fastball,Single,Ground Ball,Pull,000,0.4938675648,0.1438200269,
Bottom 4,4,0,0,0,'0-0,London Majors,Chatham-Kent,"June 1, 2025",,,1.45,Adrian Harrison,Christian Hauck,R,R,Offspeed,Groundout,Ground Ball,Straightaway,100,-0.2615976106,0.5362348,
Bottom 4,4,1,0,0,'0-0,London Majors,Chatham-Kent,"June 1, 2025",,,1.51,Toby Simmons,Christian Hauck,L,R,Offspeed,Popout,Pop Up,Opposite Field,100,-0.8872172089,0.4287878978,
Bottom 4,4,2,0,0,'0-0,London Majors,Chatham-Kent,"June 1, 2025",,,1.49,Francisco Fajardo,Christian Hauck,L,R,Fastball,Truncated Out,,,100,1.154899593,1.017410057,
Top 5,5,0,0,0,'0-0,Chatham-Kent,London Majors,"June 1, 2025",,,,Torrin Vaselnak,Victor Payano,R,L,Fastball,Called Strike,,,000,-0.8163923488,0.7744866265,
Top 5,5,0,0,1,'0-1,Chatham-Kent,London Majors,"June 1, 2025",,,,Torrin Vaselnak,Victor Payano,R,L,Fastball,Swinging Strike,Ground Ball,,000,-0.3914431876,-0.1878638884,
Top 5,5,0,0,2,'0-2,Chatham-Kent,London Majors,"June 1, 2025",,,,Torrin Vaselnak,Victor Payano,R,L,Offspeed,Strikeout Swinging,,,000,0.3522178444,0.1578348402,
Top 5,5,1,0,0,'0-0,Chatham-Kent,London Majors,"June 1, 2025",,,,Spencer Morin,Victor Payano,L,L,Fastball,Swinging Strike,,,000,0.8361877224,0.176521258,
Top 5,5,1,0,1,'0-1,Chatham-Kent,London Majors,"June 1, 2025",,,,Spencer Morin,Victor Payano,L,L,Fastball,Single,Ground Ball,Straightaway,000,-1.064279359,0.5642644266,
Top 5,5,1,0,0,'0-0,Chatham-Kent,London Majors,"June 1, 2025",,,1.71,Robert Mackie,Victor Payano,R,L,Offspeed,Ball,,,100,1.060466446,-0.2626095595,
Top 5,5,1,1,0,'1-0,Chatham-Kent,London Majors,"June 1, 2025",,,1.56,Robert Mackie,Victor Payano,R,L,Fastball,Double Play,Ground Ball,Straightaway,100,-0.04912302999,0.2465953246,
Bottom 5,5,0,0,0,'0-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Francisco Fajardo,Christian Hauck,L,R,Offspeed,Ball,,,000,0.4466509914,0.9987236397,
Bottom 5,5,0,1,0,'1-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Francisco Fajardo,Christian Hauck,L,R,Fastball,Home Run,Fly Ball,Pull,000,-0.6865467717,0.8912767375,
Bottom 5,5,0,0,0,'0-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Kaiden Cardoso,Christian Hauck,L,R,,Groundout,Ground Ball,,000,,,
Bottom 5,5,1,0,0,'0-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Eduardo De Oleo,Christian Hauck,R,R,Offspeed,Lineout,Line Drive,Opposite Field,000,-0.7219592018,0.1298052136,
Bottom 5,5,2,0,0,'0-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Josh Niles,Christian Hauck,R,R,Offspeed,Called Strike,,,000,-0.9344337824,-0.08976019516,
Bottom 5,5,2,0,1,'0-1,London Majors,Chatham-Kent,"June 1, 2025",,,,Josh Niles,Christian Hauck,R,R,Offspeed,Ball,,,000,0.4466509914,0.9613508042,
Bottom 5,5,2,1,1,'1-1,London Majors,Chatham-Kent,"June 1, 2025",,,,Josh Niles,Christian Hauck,R,R,Fastball,Groundout,Ground Ball,Pull,000,-0.3324224708,0.2746249513,
Top 6,6,0,0,0,'0-0,Chatham-Kent,London Majors,"June 1, 2025",,,,Evan Morrison,Victor Payano,L,L,Offspeed,Ball,,,000,-0.3560307575,1.171573004,
Top 6,6,0,1,0,'1-0,Chatham-Kent,London Majors,"June 1, 2025",,,,Evan Morrison,Victor Payano,L,L,Fastball,Called Strike,,,000,0.6001048551,0.8445606931,
Top 6,6,0,1,1,'1-1,Chatham-Kent,London Majors,"June 1, 2025",,,,Evan Morrison,Victor Payano,L,L,Offspeed,Called Strike,,,000,-0.4976804779,0.08776077361,
Top 6,6,0,1,2,'1-2,Chatham-Kent,London Majors,"June 1, 2025",,,,Evan Morrison,Victor Payano,L,L,Offspeed,Ball,,,000,0.8834042959,0.4848471511,
Top 6,6,0,2,2,'2-2,Chatham-Kent,London Majors,"June 1, 2025",,,,Evan Morrison,Victor Payano,L,L,Fastball,Strikeout Looking,,,000,0.6355172852,0.7604718132,
Top 6,6,1,0,0,'0-0,Chatham-Kent,London Majors,"June 1, 2025",,,,Spencer Marcus,Victor Payano,R,L,Offspeed,Swinging Strike,,,000,0.6709297153,-0.2018787018,
Top 6,6,1,0,1,'0-1,Chatham-Kent,London Majors,"June 1, 2025",,,,Spencer Marcus,Victor Payano,R,L,Offspeed,Swinging Strike,,,000,0.2695888409,-0.2766243728,
Top 6,6,1,0,2,'0-2,Chatham-Kent,London Majors,"June 1, 2025",,,,Spencer Marcus,Victor Payano,R,L,Fastball,Strikeout Swinging,,,000,0.305001271,0.5222199867,
Top 6,6,2,0,0,'0-0,Chatham-Kent,London Majors,"June 1, 2025",,,,Mitsuki Fukuda,Victor Payano,R,L,Fastball,Foul,,,000,-0.7219592018,0.134476818,
