Half Inning,Inning,Outs,Balls,Strikes,Count,Batter_Team,Pitcher_Team,Date,Home Team,Away Team,,Batter,Pitcher,Batter_Side,Pitcher_Side,Pitch_Type,Outcome,Quality of Contact,Spray Chart,Runners,Pitch_Location_X,Pitch_Location_Y,REMEMBER TO INSERT THE X AND Y POINTS AFTER EVERY HALF INNING! DON'T MISCLICK PLOTS
Top 9,9,0,0,1,'0-1,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Rando Moreno,Frank Garces,R,L,Fastball,Swinging Strike,,,000,-0.83605,0.043975,
Top 9,9,0,0,2,'0-2,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Rando Moreno,Frank Garces,R,L,Fastball,Ball,,,000,-1.15467,1.036117,
Top 9,9,0,1,2,'1-2,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Rando Moreno,Frank Garces,R,L,Fastball,Flyout,Fly Ball,Straightaway,000,-0.69603,0.22899,
Top 9,9,1,0,0,'0-0,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Jordan Castaldo,Frank Garces,L,L,Fastball,Called Strike,,,000,0.910226,0.537129,
Top 9,9,1,0,1,'0-1,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Jordan Castaldo,Frank Garces,L,L,Fastball,Swinging Strike,,,000,0.566848,0.5708335,
Top 9,9,1,0,2,'0-2,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Jordan Castaldo,Frank Garces,L,L,Fastball,Strikeout Swinging,,,000,0.867835,0.799798,
Top 9,9,2,0,0,'0-0,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Justin Marra,Frank Garces,L,L,Fastball,Called Strike,,,000,0.80196,0.629454,
Top 9,9,2,0,1,'0-1,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Justin Marra,Frank Garces,L,L,Fastball,Swinging Strike,,,000,0.437136,0.7847625,
Top 9,9,2,0,2,'0-2,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Justin Marra,Frank Garces,L,L,Fastball,Strikeout Swinging,,,000,0.930793,0.38147,
Bottom 9,9,0,0,0,'0-0,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Hayden Jaco,Dustin Richardson,R,L,Fastball,Called Strike,,,000,-0.82738,0.37967,
Bottom 9,9,0,0,1,'0-1,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Hayden Jaco,Dustin Richardson,R,L,Fastball,Swinging Strike,,,000,-0.30421,0.6429185,
Bottom 9,9,0,0,2,'0-2,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Hayden Jaco,Dustin Richardson,R,L,Fastball,Ball,,,000,-0.81242,0.958626,
Bottom 9,9,0,1,2,'1-2,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Hayden Jaco,Dustin Richardson,R,L,Offspeed,Single,Line Drive,Opposite Field,000,-0.82788,0.36021,
Bottom 9,9,0,0,0,'0-0,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Francisco Hernandez,Dustin Richardson,R,L,Fastball,Error,Ground Ball,Pull,001,0.093004,0.7892755,
Bottom 9,9,0,0,0,'0-0,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Brandon Hernanedez,Dustin Richardson,L,L,Fastball,Swinging Strike,,,011,-0.06057,0.5555965,
Bottom 9,9,0,0,1,'0-1,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Brandon Hernanedez,Dustin Richardson,L,L,Fastball,Called Strike,,,011,1.197007,0.21633,
Bottom 9,9,0,0,2,'0-2,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Brandon Hernanedez,Dustin Richardson,L,L,Fastball,Ball,,,011,1.132188,1.038455,
Bottom 9,9,0,1,2,'1-2,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Brandon Hernanedez,Dustin Richardson,L,L,Fastball,Strikeout Swinging,,,011,-0.50067,0.6524475,
Bottom 9,9,1,0,0,'0-0,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Willy Garcia,Dustin Richardson,R,L,,Intentional Walk,,,011,0.68756,0.96016,
Bottom 9,9,1,0,0,'0-0,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,James Anderson,Dustin Richardson,R,L,Fastball,Swinging Strike,,,111,-0.80706,0.21428,
Bottom 9,9,1,0,1,'0-1,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,James Anderson,Dustin Richardson,R,L,Fastball,Foul,,,111,-0.74091,0.8711285,
Bottom 9,9,1,0,2,'0-2,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,James Anderson,Dustin Richardson,R,L,Fastball,Strikeout Swinging,,,111,0.792029,0.245105,
Bottom 9,9,2,0,0,'0-0,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Nolan Machibroda,Dustin Richardson,L,L,Fastball,Called Strike,,,111,0.916763,0.790118,
Bottom 9,9,2,0,1,'0-1,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Nolan Machibroda,Dustin Richardson,L,L,Fastball,Swinging Strike,,,111,0.292991,0.915971,
Bottom 9,9,2,0,2,'0-2,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Nolan Machibroda,Dustin Richardson,L,L,Fastball,Ball,,,111,0.5539,0.06972,
Bottom 9,9,2,1,2,'1-2,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Nolan Machibroda,Dustin Richardson,L,L,Fastball,Ball,,,111,1.24332,0.581255,
Bottom 9,9,2,2,2,'2-2,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Nolan Machibroda,Dustin Richardson,L,L,Fastball,Strikeout Swinging,,,111,0.308001,0.06947,
Top 10,10,0,0,0,'0-0,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Marcus Knecht,Brad Grieveson,R,R,Fastball,Ball,,,010,-0.11995,0.984709,
Top 10,10,0,1,0,'1-0,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Marcus Knecht,Brad Grieveson,R,R,Fastball,Called Strike,,,010,-1.02887,0.891277,
Top 10,10,0,1,1,'1-1,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Marcus Knecht,Brad Grieveson,R,R,Offspeed,Ball,,,010,0.092527,0.947336,
Top 10,10,0,2,1,'2-1,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Marcus Knecht,Brad Grieveson,R,R,Fastball,Swinging Strike,,,010,-0.92263,0.466161,
Top 10,10,0,2,2,'2-2,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Marcus Knecht,Brad Grieveson,R,R,Fastball,Foul,,,010,-0.81639,0.933321,
Top 10,10,0,2,2,'2-2,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Marcus Knecht,Brad Grieveson,R,R,Fastball,Ball,,,010,-0.08454,0.914635,
Top 10,10,0,3,2,'3-2,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Marcus Knecht,Brad Grieveson,R,R,Offspeed,Foul,,,010,-0.15536,0.863247,
Top 10,10,0,3,2,'3-2,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Marcus Knecht,Brad Grieveson,R,R,Fastball,Strikeout Swinging,,,010,0.552888,0.858576,
Top 10,10,1,0,0,'0-0,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Dennis Dei Baning,Brad Grieveson,R,R,Fastball,Home Run,Fly Ball,Opposite Field,010,-0.74557,0.400758,
Top 10,10,1,0,0,'0-0,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Zach Lampreia,Brad Grieveson,R,R,Offspeed,Swinging Strike,,,000,-0.71016,0.760472,
Top 10,10,1,0,1,'0-1,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Zach Lampreia,Brad Grieveson,R,R,Fastball,Ball,,,000,0.234176,1.059454,
Top 10,10,1,1,1,'1-1,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Zach Lampreia,Brad Grieveson,R,R,Offspeed,Foul,,,000,-0.72196,0.344699,
Top 10,10,1,1,2,'1-2,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Zach Lampreia,Brad Grieveson,R,R,Fastball,Foul,,,000,-0.79278,0.386743,
Top 10,10,1,1,2,'1-2,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Zach Lampreia,Brad Grieveson,R,R,Offspeed,Ball,,,000,0.411239,-0.08976,
Top 10,10,1,2,2,'2-2,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Zach Lampreia,Brad Grieveson,R,R,Fastball,Foul,,,000,-0.79278,0.466161,
Top 10,10,1,2,2,'2-2,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Zach Lampreia,Brad Grieveson,R,R,Offspeed,Ball,,,000,-1.3948,0.073746,
Top 10,10,1,3,2,'3-2,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Zach Lampreia,Brad Grieveson,R,R,Fastball,Walk,,,000,-0.78098,-0.11779,
Top 10,10,1,0,0,'0-0,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Dan Marra,Brad Grieveson,R,R,Fastball,Foul,,,100,-0.63933,0.14382,
Top 10,10,1,0,1,'0-1,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Dan Marra,Brad Grieveson,R,R,Fastball,Foul,,,100,-0.00191,0.858576,
Top 10,10,1,0,2,'0-2,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Dan Marra,Brad Grieveson,R,R,Fastball,Single,Ground Ball,Opposite Field,100,-0.89902,0.695069,
Top 10,10,1,0,0,'0-0,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Ryan Dos Santos,Brad Grieveson,L,R,Offspeed,Called Strike,,,110,0.8716,0.176521,
Top 10,10,1,0,1,'0-1,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Ryan Dos Santos,Brad Grieveson,L,R,Offspeed,Swinging Strike,,,110,0.765363,0.134477,
Top 10,10,1,0,2,'0-2,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Ryan Dos Santos,Brad Grieveson,L,R,Fastball,Foul,,,110,0.139743,0.396087,
Top 10,10,1,0,2,'0-2,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Ryan Dos Santos,Brad Grieveson,L,R,Fastball,Foul,,,110,-0.40325,0.802516,
Top 10,10,1,0,2,'0-2,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Ryan Dos Santos,Brad Grieveson,L,R,Fastball,Foul,,,110,-0.53309,0.540906,
Top 10,10,1,0,2,'0-2,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Ryan Dos Santos,Brad Grieveson,L,R,Offspeed,Ball,,,110,0.104331,-0.0664,
Top 10,10,1,1,2,'1-2,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Ryan Dos Santos,Brad Grieveson,L,R,Fastball,Ball,,,110,-0.89902,0.984709,
Top 10,10,1,2,2,'2-2,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Ryan Dos Santos,Brad Grieveson,L,R,Offspeed,Strikeout Looking,,,110,-0.67474,0.106447,
Top 10,10,2,0,0,'0-0,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Jhon Javier,Brad Grieveson,R,R,Offspeed,Called Strike,,,110,0.942425,0.568936,
Top 10,10,2,0,1,'0-1,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Jhon Javier,Brad Grieveson,R,R,Offspeed,Ball,,,110,-0.92263,0.998724,
Top 10,10,2,1,1,'1-1,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Jhon Javier,Brad Grieveson,R,R,Offspeed,Single,Ground Ball,Pull,110,-0.88722,0.064403,
Top 10,10,2,0,0,'0-0,Toronto Maple Leafs,Barrie Baycats,"May 15, 2025",,,,Jhon Javier,Brad Grieveson,,,,Truncated Out,,,110,,,
Bottom 10,10,0,0,0,'0-0,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Tristan Clarke,Dustin Richardson,R,L,Fastball,Ball,,,010,1.272941,-0.17852,
Bottom 10,10,0,1,0,'1-0,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Tristan Clarke,Dustin Richardson,R,L,Fastball,Ball,,,010,-0.72196,1.026753,
Bottom 10,10,0,2,0,'2-0,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Tristan Clarke,Dustin Richardson,R,L,Fastball,Ball,,,010,-0.28521,0.975366,
Bottom 10,10,0,3,0,'3-0,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Tristan Clarke,Dustin Richardson,R,L,Fastball,Walk,,,010,-1.00526,0.28864,
Bottom 10,10,0,0,0,'0-0,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Adam Odd,Dustin Richardson,L,L,Fastball,Swinging Strike,,,110,-0.11995,0.970694,
Bottom 10,10,0,0,1,'0-1,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Adam Odd,Dustin Richardson,L,L,Fastball,Foul,,,110,0.38763,0.942664,
Bottom 10,10,0,0,2,'0-2,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Adam Odd,Dustin Richardson,L,L,Fastball,Strikeout Swinging,,,110,0.907013,0.428788,
Bottom 10,10,1,0,0,'0-0,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Leliis Beltran,Dustin Richardson,R,L,Fastball,Ball,,,110,1.060466,-0.08042,
Bottom 10,10,1,1,0,'1-0,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Leliis Beltran,Dustin Richardson,R,L,Fastball,Called Strike,,,110,0.918817,0.830546,
Bottom 10,10,1,1,1,'1-1,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Leliis Beltran,Dustin Richardson,R,L,Fastball,Ball,,,110,1.119487,1.096827,
Bottom 10,10,1,2,1,'2-1,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Leliis Beltran,Dustin Richardson,R,L,Fastball,Called Strike,,,110,1.190312,0.498862,
Bottom 10,10,1,2,2,'2-2,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Leliis Beltran,Dustin Richardson,R,L,Fastball,Foul,,,110,0.139743,0.774487,
Bottom 10,10,1,2,2,'2-2,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Leliis Beltran,Dustin Richardson,R,L,Fastball,Strikeout Looking,,,110,0.883404,0.61098,
Bottom 10,10,2,0,0,'0-0,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Hayden Jaco,Dustin Richardson,R,L,Fastball,Swinging Strike,,,110,-0.60392,0.218566,
Bottom 10,10,2,0,1,'0-1,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Hayden Jaco,Dustin Richardson,R,L,Fastball,Ball,,,110,-1.28856,0.942664,
Bottom 10,10,2,1,1,'1-1,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Hayden Jaco,Dustin Richardson,R,L,Fastball,Swinging Strike,,,110,-0.03732,0.092432,
Bottom 10,10,2,1,2,'1-2,Barrie Baycats,Toronto Maple Leafs,"May 15, 2025",,,,Hayden Jaco,Dustin Richardson,R,L,Fastball,Strikeout Swinging,,,110,-0.2616,0.358714,
