Half Inning,Inning,Outs,Balls,Strikes,Count,Batter_Team,Pitcher_Team,Date,Home Team,Away Team,Pitcher_R_Allowed,Pitcher_ER_Allowed,Batter,Pitcher,Batter_Side,Pitcher_Side,Pitch_Type,Outcome,Quality of Contact,Spray Chart,Runners,Pitch_Location_X,Pitch_Location_Y,REMEMBER TO INSERT THE X AND Y POINTS AFTER EVERY HALF INNING! DON'T MISCLICK PLOTS
Top 1,1,0,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",Toronto Maple Leafs,Brantford Red Sox,,,Ethan Paulos,Drew Howard,L,R,Fastball,Called Strike,,,000,0.848071429,0.204268551,
Top 1,1,0,0,1,'0-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Ethan Paulos,Drew Howard,L,R,Fastball,Ball,,,000,0.570357143,-0.220709541,
Top 1,1,0,1,1,'1-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Ethan Paulos,Drew Howard,L,R,Fastball,Swinging Strike,,,000,0.774014286,0.629246643,
Top 1,1,0,1,2,'1-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Ethan Paulos,Drew Howard,L,R,Fastball,Strikeout Looking,,,000,0.848071429,0.057724382,
Top 1,1,1,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Christian Ortega,Drew Howard,R,R,Offspeed,Swinging Strike,,,000,-0.781185714,0.109014841,
Top 1,1,1,0,1,'0-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Christian Ortega,Drew Howard,R,R,Offspeed,Ball,,,000,-1.725414286,-0.037529329,
Top 1,1,1,1,1,'1-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Christian Ortega,Drew Howard,R,R,Fastball,Single,Line Drive,Straightaway,000,-0.2813,0.555974558,
Top 1,1,1,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Tim Holyk,Drew Howard,R,R,Fastball,Called Strike,,,100,-0.003585714,0.724500353,
Top 1,1,1,0,1,'0-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Tim Holyk,Drew Howard,R,R,Offspeed,Ball,,,100,-1.429185714,-0.286654417,
Top 1,1,1,1,1,'1-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,2,2,Tim Holyk,Drew Howard,R,R,Fastball,Home Run,Fly Ball,Pull,010,0.014928571,0.614592226,
Top 1,1,1,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Cassidy Watt,Drew Howard,R,R,Fastball,Foul,,,000,-0.355357143,0.783118021,
Top 1,1,1,0,1,'0-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Cassidy Watt,Drew Howard,R,R,Offspeed,Ball,,,000,0.033442857,0.922334982,
Top 1,1,1,1,1,'1-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Cassidy Watt,Drew Howard,R,R,Fastball,Foul,,,000,0.163042857,0.658555477,
Top 1,1,1,1,2,'1-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Cassidy Watt,Drew Howard,R,R,Offspeed,Groundout,Ground Ball,Pull,000,0.070471429,0.519338516,
Top 1,1,2,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Matt Torresan,Drew Howard,R,R,Fastball,Swinging Strike,,,000,-0.0221,0.819754064,
Top 1,1,2,0,1,'0-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Matt Torresan,Drew Howard,R,R,Offspeed,Ball,,,000,-1.169985714,-0.074165371,
Top 1,1,2,1,1,'1-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Matt Torresan,Drew Howard,R,R,Offspeed,Swinging Strike,,,000,-0.9293,-0.074165371,
Top 1,1,2,1,2,'1-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Matt Torresan,Drew Howard,R,R,Offspeed,Single,Ground Ball,Straightaway,000,-0.4109,0.109014841,
Top 1,1,2,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Lucas Bateman,Drew Howard,R,R,Fastball,Swinging Strike,,,100,0.588871429,0.98095265,
Top 1,1,2,0,1,'0-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Lucas Bateman,Drew Howard,R,R,Fastball,Swinging Strike,,,100,-0.0221,1.090860777,
Top 1,1,2,0,2,'0-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Lucas Bateman,Drew Howard,R,R,Fastball,Strikeout Looking,,,100,0.033442857,0.834408481,
Bottom 1,1,0,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Ryan Dos Santos,Nicholai Arbach,R,R,Fastball,Ball,,,000,0.051957143,0.929662191,
Bottom 1,1,0,1,0,'1-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Ryan Dos Santos,Nicholai Arbach,R,R,Offspeed,Ball,,,000,-1.373642857,-0.022874912,
Bottom 1,1,0,2,0,'2-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Ryan Dos Santos,Nicholai Arbach,R,R,Offspeed,Ball,,,000,1.181328571,0.109014841,
Bottom 1,1,0,3,0,'3-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Ryan Dos Santos,Nicholai Arbach,R,R,Fastball,Called Strike,,,000,-0.133185714,0.152978092,
Bottom 1,1,0,3,1,'3-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Ryan Dos Santos,Nicholai Arbach,R,R,Offspeed,Called Strike,,,000,0.736985714,0.292195053,
Bottom 1,1,0,3,2,'3-2,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Ryan Dos Santos,Nicholai Arbach,R,R,Offspeed,Walk,,,000,1.459042857,0.45339364,
Bottom 1,1,0,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Jhon Javier,Nicholai Arbach,R,R,Fastball,Called Strike,,,100,0.311157143,0.101687633,
Bottom 1,1,0,0,1,'0-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Jhon Javier,Nicholai Arbach,R,R,Offspeed,Swinging Strike,,,100,0.699957143,0.775790813,
Bottom 1,1,0,0,2,'0-2,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Jhon Javier,Nicholai Arbach,R,R,Offspeed,Foul,,,100,-0.651585714,0.431412014,
Bottom 1,1,0,0,2,'0-2,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Jhon Javier,Nicholai Arbach,R,R,Fastball,Flyout,Line Drive,Opposite Field,100,0.181557143,0.841735689,
Bottom 1,1,1,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Rando Moreno,Nicholai Arbach,L,R,Fastball,Ball,,,100,1.1443,0.731827562,
Bottom 1,1,1,1,0,'1-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Rando Moreno,Nicholai Arbach,L,R,Offspeed,Ball,,,100,1.347957143,-0.015547703,
Bottom 1,1,1,2,0,'2-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Rando Moreno,Nicholai Arbach,L,R,Offspeed,Swinging Strike,,,100,1.051728571,-0.037529329,
Bottom 1,1,1,2,1,'2-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Rando Moreno,Nicholai Arbach,L,R,Fastball,Ball,,,100,-0.355357143,-0.301308834,
Bottom 1,1,1,3,1,'3-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Rando Moreno,Nicholai Arbach,L,R,Offspeed,Single,Line Drive,Pull,010,0.7555,0.145650883,
Bottom 1,1,1,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,1,1,,,,,,,,,010,,,
Bottom 1,1,1,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Jordan Castaldo,Nicholai Arbach,L,R,Fastball,Called Strike,,,010,0.829557143,0.512011307,
Bottom 1,1,1,0,1,'0-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Jordan Castaldo,Nicholai Arbach,L,R,Offspeed,Groundout,Ground Ball,Pull,010,0.644414286,0.145650883,
Bottom 1,1,2,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Justin Marra,Nicholai Arbach,L,R,Offspeed,Called Strike,,,001,0.699957143,0.21159576,
Bottom 1,1,2,0,1,'0-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Justin Marra,Nicholai Arbach,L,R,Fastball,Ball,,,001,1.199842857,0.64390106,
Bottom 1,1,2,1,1,'1-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Justin Marra,Nicholai Arbach,L,R,Offspeed,Foul,,,001,0.385214286,0.174959717,
Bottom 1,1,2,1,2,'1-2,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Justin Marra,Nicholai Arbach,L,R,Fastball,Foul,,,001,0.348185714,0.783118021,
Bottom 1,1,2,1,2,'1-2,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Justin Marra,Nicholai Arbach,L,R,Offspeed,Ball,,,001,1.125785714,0.057724382,
Bottom 1,1,2,2,2,'2-2,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Justin Marra,Nicholai Arbach,L,R,Offspeed,Ball,,,001,-1.503242857,0.358139929,
Bottom 1,1,2,3,2,'3-2,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Justin Marra,Nicholai Arbach,L,R,Offspeed,Walk,,,001,0.718471429,-0.242691166,
Bottom 1,1,2,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Marcus Knecht,Nicholai Arbach,R,R,Offspeed,Called Strike,,,101,-0.299814286,0.504684099,
Bottom 1,1,2,0,1,'0-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Marcus Knecht,Nicholai Arbach,R,R,Offspeed,Lineout,Line Drive,Opposite Field,101,0.8851,0.387448763,
Top 2,2,0,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Graham Tebbit,Drew Howard,R,R,Fastball,Foul,,,000,0.070471429,0.174959717,
Top 2,2,0,0,1,'0-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Graham Tebbit,Drew Howard,R,R,Offspeed,Swinging Strike,,,000,-1.207014286,-0.066838163,
Top 2,2,0,0,2,'0-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Graham Tebbit,Drew Howard,R,R,Fastball,Ball,,,000,-1.373642857,0.687864311,
Top 2,2,0,1,2,'1-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Graham Tebbit,Drew Howard,R,R,Fastball,Ball,,,000,-0.651585714,-0.17674629,
Top 2,2,0,2,2,'2-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Graham Tebbit,Drew Howard,R,R,Fastball,Single,Pop Up,Straightaway,000,0.2371,0.533992933,
Top 2,2,0,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Brody Black,Drew Howard,R,R,Fastball,Ball,,,100,-1.429185714,0.145650883,
Top 2,2,0,1,0,'1-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Brody Black,Drew Howard,R,R,Fastball,Ball,,,100,-1.281071429,0.336158304,
Top 2,2,0,2,0,'2-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Brody Black,Drew Howard,R,R,Fastball,Foul,,,100,-0.355357143,0.49735689,
Top 2,2,0,2,1,'2-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Brody Black,Drew Howard,R,R,Fastball,Ball,,,100,1.236871429,0.555974558,
Top 2,2,0,3,1,'3-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Brody Black,Drew Howard,R,R,Fastball,Foul,,,010,1.107271429,0.673209894,
Top 2,2,0,3,2,'3-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Brody Black,Drew Howard,R,R,Fastball,Foul,,,010,0.051957143,0.321503887,
Top 2,2,0,3,2,'3-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Brody Black,Drew Howard,R,R,Offspeed,Walk,,,010,-1.4477,-0.037529329,
Top 2,2,0,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Max Schmarder,Drew Howard,R,R,Fastball,Ball,,,110,1.255385714,0.819754064,
Top 2,2,0,1,0,'1-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Max Schmarder,Drew Howard,R,R,Fastball,Groundout,Ground Ball,Opposite Field,011,0.311157143,0.665882686,
Top 2,2,1,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Ethan Paulos,Drew Howard,L,R,Fastball,Foul,,,011,0.533328571,0.863717314,
Top 2,2,1,0,1,'0-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,1,1,Ethan Paulos,Drew Howard,L,R,Fastball,Sacrifice Fly,Fly Ball,Opposite Field,011,0.588871429,0.673209894,
Top 2,2,2,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Christian Ortega,Drew Howard,R,R,Fastball,Called Strike,,,001,0.163042857,0.49735689,
Top 2,2,2,0,1,'0-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Christian Ortega,Drew Howard,R,R,Fastball,Ball,,,001,-1.632842857,0.695191519,
Top 2,2,2,1,1,'1-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Christian Ortega,Drew Howard,R,R,Offspeed,Ball,,,001,-1.466214286,-0.242691166,
Top 2,2,2,2,1,'2-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,2,2,Christian Ortega,Drew Howard,R,R,Fastball,Home Run,Fly Ball,Straightaway,001,-0.392385714,0.599937809,
Top 2,2,2,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Tim Holyk,Drew Howard,R,R,Offspeed,Popout,Pop Up,Straightaway,000,-0.744157143,0.49735689,
Bottom 2,2,0,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Dan Marra,Nicholai Arbach,R,R,Offspeed,Called Strike,,,000,-0.6701,0.438739223,
Bottom 2,2,0,0,1,'0-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Dan Marra,Nicholai Arbach,R,R,Offspeed,Ball,,,000,0.1075,0.218922968,
Bottom 2,2,0,1,1,'1-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Dan Marra,Nicholai Arbach,R,R,Offspeed,Ball,,,000,-0.892271429,-0.184073498,
Bottom 2,2,0,2,1,'2-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Dan Marra,Nicholai Arbach,R,R,Offspeed,Swinging Strike,,,000,-1.114442857,0.174959717,
Bottom 2,2,0,2,2,'2-2,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Dan Marra,Nicholai Arbach,R,R,Offspeed,Ball,,,000,1.292414286,0.057724382,
Bottom 2,2,0,3,2,'3-2,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Dan Marra,Nicholai Arbach,R,R,Fastball,Walk,,,000,-0.6701,-0.08149258,
Bottom 2,2,0,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Spenser Ross,Nicholai Arbach,R,R,Offspeed,Hit By Pitch,,,100,2.144071429,0.218922968,
Bottom 2,2,0,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Matt Brandt,Nicholai Arbach,L,R,Fastball,Ball,,,110,1.514585714,0.629246643,
Bottom 2,2,0,1,0,'1-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Matt Brandt,Nicholai Arbach,L,R,Offspeed,Foul,,,110,0.718471429,0.152978092,
Bottom 2,2,0,1,1,'1-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Matt Brandt,Nicholai Arbach,L,R,Offspeed,Double Play,Ground Ball,Pull,110,-0.4109,0.116342049,
Bottom 2,2,2,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Ryan Dos Santos,Nicholai Arbach,L,R,Offspeed,Ball,,,001,1.2739,0.475375265,
Bottom 2,2,2,1,0,'1-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Ryan Dos Santos,Nicholai Arbach,L,R,Offspeed,Ball,,,001,0.903614286,-0.242691166,
Bottom 2,2,2,2,0,'2-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Ryan Dos Santos,Nicholai Arbach,L,R,Fastball,Called Strike,,,001,0.774014286,0.468048057,
Bottom 2,2,2,2,1,'2-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Ryan Dos Santos,Nicholai Arbach,L,R,Fastball,Ball,,,001,1.162814286,0.365467138,
Bottom 2,2,2,3,1,'3-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Ryan Dos Santos,Nicholai Arbach,L,R,Offspeed,Walk,,,001,1.496071429,0.167632509,
Bottom 2,2,2,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Jhon Javier,Nicholai Arbach,R,R,Fastball,Ball,,,001,-0.225757143,1.120169611,
Bottom 2,2,2,1,0,'1-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,1,,,,,,,,,,010,,,
Bottom 2,2,2,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Jhon Javier,Nicholai Arbach,R,R,Offspeed,Called Strike,,,010,0.644414286,0.21159576,
Bottom 2,2,2,0,1,'0-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Jhon Javier,Nicholai Arbach,R,R,Fastball,Groundout,,,010,-0.7997,0.336158304,
Top 3,3,0,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Cassidy Watt,Adam Jafine,R,L,Fastball,Called Strike,,,000,-0.596042857,0.189614134,
Top 3,3,0,0,1,'0-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Cassidy Watt,Adam Jafine,R,L,Offspeed,Ball,,,000,-0.707128571,1.068879152,
Top 3,3,0,1,1,'1-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Cassidy Watt,Adam Jafine,R,L,Offspeed,Ball,,,000,-1.169985714,0.057724382,
Top 3,3,0,2,1,'2-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Cassidy Watt,Adam Jafine,R,L,Fastball,Groundout,Ground Ball,Straightaway,000,0.533328571,0.900353357,
Top 3,3,1,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Matt Torresan,Adam Jafine,R,L,Fastball,Called Strike,,,000,0.607385714,0.248231802,
Top 3,3,1,0,1,'0-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Matt Torresan,Adam Jafine,R,L,Offspeed,Swinging Strike,,,000,0.922128571,-0.191400707,
Top 3,3,1,0,2,'0-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Matt Torresan,Adam Jafine,R,L,Fastball,Ball,,,000,-1.114442857,0.218922968,
Top 3,3,1,1,2,'1-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Matt Torresan,Adam Jafine,R,L,Offspeed,Ball,,,000,-1.558785714,1.200768905,
Top 3,3,1,2,2,'2-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Matt Torresan,Adam Jafine,R,L,Fastball,Ball,,,000,0.903614286,-0.286654417,
Top 3,3,1,3,2,'3-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Matt Torresan,Adam Jafine,R,L,Fastball,Foul,,,000,0.662928571,0.094360424,
Top 3,3,1,3,2,'3-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Matt Torresan,Adam Jafine,R,L,Offspeed,Groundout,Ground Ball,Straightaway,000,-0.466442857,0.958971025,
Top 3,3,2,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Lucas Bateman,Adam Jafine,R,L,Fastball,Foul,,,000,-0.207242857,0.819754064,
Top 3,3,2,0,1,'0-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Lucas Bateman,Adam Jafine,R,L,Offspeed,Ball,,,000,1.199842857,0.783118021,
Top 3,3,2,1,1,'1-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Lucas Bateman,Adam Jafine,R,L,Offspeed,Ball,,,000,-1.503242857,0.585283392,
Top 3,3,2,2,1,'2-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Lucas Bateman,Adam Jafine,R,L,Fastball,Called Strike,,,000,1.162814286,0.292195053,
Top 3,3,2,2,2,'2-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Lucas Bateman,Adam Jafine,R,L,Offspeed,Single,Line Drive,Opposite Field,000,-0.855242857,0.336158304,
Top 3,3,2,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Graham Tebbit,Adam Jafine,R,L,Fastball,Ball,,,100,0.014928571,0.966298233,
Top 3,3,2,1,0,'1-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Graham Tebbit,Adam Jafine,R,L,Fastball,Ball,,,100,-1.169985714,0.526665724,
Top 3,3,2,2,0,'2-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Graham Tebbit,Adam Jafine,R,L,Fastball,Called Strike,,,100,0.718471429,-0.191400707,
Top 3,3,2,2,1,'2-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Graham Tebbit,Adam Jafine,R,L,Fastball,Ball,,,100,1.310928571,0.123669258,
Top 3,3,2,3,1,'3-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Graham Tebbit,Adam Jafine,R,L,Fastball,Foul,,,100,-0.7997,0.929662191,
Top 3,3,2,3,2,'3-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Graham Tebbit,Adam Jafine,R,L,Fastball,Foul,,,100,-0.614557143,0.775790813,
Top 3,3,2,3,2,'3-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Graham Tebbit,Adam Jafine,R,L,Offspeed,Walk,,,100,-1.558785714,0.504684099,
Top 3,3,2,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Brody Black,Adam Jafine,R,L,Fastball,Called Strike,,,110,1.125785714,0.709845936,
Top 3,3,2,0,1,'0-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Brody Black,Adam Jafine,R,L,Fastball,Called Strike,,,110,-0.707128571,0.490029682,
Top 3,3,2,0,2,'0-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Brody Black,Adam Jafine,R,L,Fastball,Ball,,,110,-1.669871429,0.416757597,
Top 3,3,2,1,2,'1-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Brody Black,Adam Jafine,R,L,Fastball,Ball,,,110,-1.151471429,0.958971025,
Top 3,3,2,2,2,'2-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Brody Black,Adam Jafine,R,L,Offspeed,Foul,,,110,-0.484957143,0.057724382,
Top 3,3,2,2,2,'2-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Brody Black,Adam Jafine,R,L,Fastball,Ball,,,110,1.514585714,-0.140110247,
Top 3,3,2,3,2,'3-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Brody Black,Adam Jafine,R,L,Fastball,Strikeout Swinging,,,110,-0.521985714,0.658555477,
Bottom 3,3,0,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Rando Moreno,Nicholai Arbach,L,R,Offspeed,Ball,,,000,-0.447928571,-0.198727915,
