Half Inning,Inning,Outs,Balls,Strikes,Count,Batter_Team,Pitcher_Team,Date,Home Team,Away Team,,Batter,Pitcher,Batter_Side,Pitcher_Side,Pitch_Type,Outcome,Quality of Contact,Spray Chart,Runners,Pitch_Location_X,Pitch_Location_Y,REMEMBER TO INSERT THE X AND Y POINTS AFTER EVERY HALF INNING! DON'T MISCLICK PLOTS
Top 1,1,0,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",Hamilton Cardinals,Brantford Red Sox,,Jose Vinicio,Owen Boon,L,R,Fastball,Called Strike,,,000,-0.40325,0.718427,
Top 1,1,0,0,1,'0-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Jose Vinicio,Owen Boon,L,R,Offspeed,Called Strike,,,000,0.411239,0.031702,
Top 1,1,0,0,2,'0-2,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Jose Vinicio,Owen Boon,L,R,Fastball,Ball,,,000,0.800775,1.339751,
Top 1,1,0,1,2,'1-2,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Jose Vinicio,Owen Boon,L,R,Offspeed,Groundout,Ground Ball,Pull,000,0.057114,0.709084,
Top 1,1,1,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Brody Black,Owen Boon,R,R,,Foul,,,000,0.847992,0.442803,
Top 1,1,1,0,1,'0-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Brody Black,Owen Boon,R,R,Fastball,Single,Line Drive,Straightaway,000,-0.01371,0.255939,
Top 1,1,1,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Brody Black,Owen Boon,R,R,,Pickoff,,,100,,,
Top 1,1,2,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Tim Holyk,Owen Boon,R,R,Fastball,Ball,,,000,-0.24979,0.933321,
Top 1,1,2,1,0,'1-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Tim Holyk,Owen Boon,R,R,Fastball,Ball,,,000,-1.1115,1.01741,
Top 1,1,2,2,0,'2-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Tim Holyk,Owen Boon,R,R,Fastball,Foul,,,000,-0.72196,0.849232,
Top 1,1,2,2,1,'2-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Tim Holyk,Owen Boon,R,R,Offspeed,Called Strike,,,000,-0.14356,0.816531,
Top 1,1,2,2,2,'2-2,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Tim Holyk,Owen Boon,R,R,Offspeed,Ball,,,000,0.269589,0.190536,
Top 1,1,2,3,2,'3-2,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Tim Holyk,Owen Boon,R,R,Fastball,Walk,,,000,-1.02887,-0.12246,
Top 1,1,2,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Christian Ortega,Owen Boon,R,R,Fastball,Ball,,,100,-0.10814,1.166901,
Top 1,1,2,1,0,'1-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Christian Ortega,Owen Boon,R,R,Fastball,Ball,,,100,-1.02887,1.026753,
Top 1,1,2,2,0,'2-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Christian Ortega,Owen Boon,R,R,Fastball,Called Strike,,,100,-0.81639,0.466161,
Top 1,1,2,2,1,'2-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Christian Ortega,Owen Boon,R,R,Fastball,Foul,,,100,-0.68655,0.190536,
Top 1,1,2,2,2,'2-2,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Christian Ortega,Owen Boon,R,R,Offspeed,Ball,,,100,0.175156,1.096827,
Top 1,1,2,3,2,'3-2,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Christian Ortega,Owen Boon,R,R,Fastball,Single,Line Drive,Opposite Field,100,-0.65113,0.232581,
Top 1,1,2,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Cassidy Watt,Owen Boon,R,R,Offspeed,Called Strike,,,101,-0.74557,0.886605,
Top 1,1,2,0,1,'0-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Cassidy Watt,Owen Boon,R,R,Offspeed,Error,,,101,-0.60392,0.031702,
Top 1,1,2,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Jeremie Veilleux,Owen Boon,R,R,Fastball,Called Strike,,,110,-0.75737,0.606309,
Top 1,1,2,0,1,'0-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Jeremie Veilleux,Owen Boon,R,R,Fastball,Ball,,,110,-1.21773,-0.10845,
Top 1,1,2,1,1,'1-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Jeremie Veilleux,Owen Boon,R,R,Offspeed,Foul,,,110,-0.63933,0.326013,
Top 1,1,2,1,2,'1-2,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Jeremie Veilleux,Owen Boon,R,R,Offspeed,Strikeout Swinging,,,110,-0.43866,0.050388,
Bottom 1,1,0,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Jaden Brown,Nicholai Arbach,R,R,Fastball,Ball,,,000,1.450003,-0.00567,
Bottom 1,1,0,1,0,'1-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Jaden Brown,Nicholai Arbach,R,R,Fastball,Ball,,,000,1.509024,0.49419,
Bottom 1,1,0,2,0,'2-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Jaden Brown,Nicholai Arbach,R,R,Offspeed,Called Strike,,,000,-1.32397,0.14382,
Bottom 1,1,0,2,1,'2-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Jaden Brown,Nicholai Arbach,R,R,Fastball,Swinging Strike,,,000,1.225724,0.134477,
Bottom 1,1,0,2,2,'2-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Jaden Brown,Nicholai Arbach,R,R,Offspeed,Ball,,,000,-1.24134,-0.11779,
Bottom 1,1,0,3,2,'3-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Jaden Brown,Nicholai Arbach,R,R,Fastball,Strikeout Looking,,,000,-1.1351,0.162506,
Bottom 1,1,1,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tyler Duncan,Nicholai Arbach,L,R,Offspeed,Ball,,,000,1.721498,-0.05239,
Bottom 1,1,1,1,0,'1-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tyler Duncan,Nicholai Arbach,L,R,Offspeed,Foul,,,000,0.847992,0.540906,
Bottom 1,1,1,1,1,'1-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tyler Duncan,Nicholai Arbach,L,R,Offspeed,Ball,,,000,1.379178,0.704413,
Bottom 1,1,1,2,1,'2-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tyler Duncan,Nicholai Arbach,L,R,Fastball,Lineout,Line Drive,,000,-0.72196,0.470832,
Bottom 1,1,2,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,July Vittini,Nicholai Arbach,R,R,Offspeed,Ball,,,000,1.438199,0.779158,
Bottom 1,1,2,1,0,'1-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,July Vittini,Nicholai Arbach,R,R,Fastball,Called Strike,,,000,-0.86361,0.681055,
Bottom 1,1,2,1,1,'1-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,July Vittini,Nicholai Arbach,R,R,Offspeed,Ball,,,000,-1.85516,0.681055,
Bottom 1,1,2,2,1,'2-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,July Vittini,Nicholai Arbach,R,R,Offspeed,Ball,,,000,1.308353,0.624995,
Bottom 1,1,2,3,1,'3-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,July Vittini,Nicholai Arbach,R,R,Offspeed,Called Strike,,,000,0.482063,0.723099,
Bottom 1,1,2,3,2,'3-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,July Vittini,Nicholai Arbach,R,R,Fastball,Walk,,,000,-1.32397,0.723099,
Bottom 1,1,2,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Johnathan Solazzo,Nicholai Arbach,L,R,Fastball,Called Strike,,,100,0.812579,0.737114,
Bottom 1,1,2,0,1,'0-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Johnathan Solazzo,Nicholai Arbach,L,R,Fastball,Swinging Strike,,,100,0.281393,0.970694,
Bottom 1,1,2,0,2,'0-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Johnathan Solazzo,Nicholai Arbach,L,R,Fastball,Ball,,,100,1.119487,1.25099,
Bottom 1,1,2,1,2,'1-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Johnathan Solazzo,Nicholai Arbach,L,R,,Foul,,,100,-0.32062,0.648353,
Bottom 1,1,2,1,2,'1-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Johnathan Solazzo,Nicholai Arbach,L,R,Offspeed,Ball,,,100,1.402787,0.61098,
Bottom 1,1,2,2,2,'2-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Johnathan Solazzo,Nicholai Arbach,L,R,Offspeed,Ball,,,100,1.544436,0.340027,
Bottom 1,1,2,3,2,'3-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Johnathan Solazzo,Nicholai Arbach,L,R,Offspeed,Walk,,,100,1.379178,0.49419,
Bottom 1,1,2,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Josh Williams,Nicholai Arbach,L,R,Offspeed,Swinging Strike,,,110,1.095879,0.129805,
Bottom 1,1,2,0,1,'0-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Josh Williams,Nicholai Arbach,L,R,Fastball,Ball,,,110,1.060466,1.040768,
Bottom 1,1,2,1,1,'1-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Josh Williams,Nicholai Arbach,L,R,Offspeed,Ball,,,110,1.367374,0.536235,
Bottom 1,1,2,2,1,'2-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Josh Williams,Nicholai Arbach,L,R,Offspeed,Swinging Strike,,,110,1.190312,0.863247,
Bottom 1,1,2,2,2,'2-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Josh Williams,Nicholai Arbach,L,R,Offspeed,Groundout,Ground Ball,Straightaway,110,0.635517,0.078418,
Top 2,2,0,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Nick Burdett,Owen Boon,L,R,Offspeed,Ball,,,000,1.261136884,0.681054538,
Top 2,2,0,1,0,'1-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Nick Burdett,Owen Boon,L,R,Fastball,Foul,,,000,0.139743264,0.844560693,
Top 2,2,0,1,1,'1-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Nick Burdett,Owen Boon,L,R,Offspeed,Ball,,,000,1.154899593,0.213894094,
Top 2,2,0,2,1,'2-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Nick Burdett,Owen Boon,L,R,Fastball,Swinging Strike,,,000,-0.639330198,0.886605133,
Top 2,2,0,2,2,'2-2,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Nick Burdett,Owen Boon,L,R,Offspeed,Foul,,,000,-0.438659761,0.064402751,
Top 2,2,0,2,2,'2-2,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Nick Burdett,Owen Boon,L,R,Fastball,Strikeout Swinging,,,000,1.060466446,0.99872364,
Top 2,2,1,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Matt Torresan,Owen Boon,R,R,,Ball,,,000,-1.38299123,0.900619946,
Top 2,2,1,1,0,'1-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Matt Torresan,Owen Boon,R,R,Fastball,Foul,,,000,-0.639330198,0.330684205,
Top 2,2,1,1,1,'1-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Matt Torresan,Owen Boon,R,R,Fastball,Called Strike,,,000,-0.863608922,0.064402751,
Top 2,2,1,1,2,'1-2,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Matt Torresan,Owen Boon,R,R,Offspeed,Ball,,,000,-0.037318887,-0.215893515,
Top 2,2,1,2,2,'2-2,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Matt Torresan,Owen Boon,R,R,Fastball,Ball,,,000,-0.001906457,-0.122461426,
Top 2,2,1,3,2,'3-2,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Matt Torresan,Owen Boon,R,R,Offspeed,Strikeout Swinging,,,000,0.12793912,-0.131804635,
Top 2,2,2,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Max Schmarder,Owen Boon,R,R,Offspeed,Ball,,,000,-1.273849793,-0.109249514,
Top 2,2,2,1,0,'1-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Max Schmarder,Owen Boon,R,R,Fastball,Ball,,,000,0.520741291,1.24018152,
Top 2,2,2,2,0,'2-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Max Schmarder,Owen Boon,R,R,Fastball,Called Strike,,,000,-0.655712864,0.52995466,
Top 2,2,2,2,1,'2-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Max Schmarder,Owen Boon,R,R,Fastball,Ball,,,000,-1.174150288,-0.274969114,
Top 2,2,2,3,1,'3-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Max Schmarder,Owen Boon,R,R,Fastball,Swinging Strike,,,000,0.261522579,1.066570509,
Top 2,2,2,3,2,'3-2,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Max Schmarder,Owen Boon,R,R,Fastball,Strikeout Swinging,,,000,-1.174150288,0.18273264,
Bottom 2,2,0,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tanner Rempel,Nicholai Arbach,R,R,Offspeed,Ball,,,000,-1.571857524,0.036373125,
Bottom 2,2,0,1,0,'1-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tanner Rempel,Nicholai Arbach,R,R,Fastball,Ball,,,000,-1.501032664,0.1157904,
Bottom 2,2,0,2,0,'2-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tanner Rempel,Nicholai Arbach,R,R,Fastball,Swinging Strike,,,000,-0.887217209,0.634338493,
Bottom 2,2,0,2,1,'2-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tanner Rempel,Nicholai Arbach,R,R,Offspeed,Ball,,,000,0.387630275,-0.103775008,
Bottom 2,2,0,3,1,'3-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tanner Rempel,Nicholai Arbach,R,R,Offspeed,Hit By Pitch,,,000,1.438199034,0.428787898,
Bottom 2,2,0,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Yolki Pena,Nicholai Arbach,L,R,Offspeed,Called Strike,,,100,0.812579436,0.456817524,
Bottom 2,2,0,0,1,'0-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Yolki Pena,Nicholai Arbach,L,R,Offspeed,Ball,,,100,1.048662303,0.821202671,
Bottom 2,2,0,1,1,'1-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Yolki Pena,Nicholai Arbach,L,R,Offspeed,Swinging Strike,,,100,1.202116167,0.480175547,
Bottom 2,2,0,1,2,'1-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Yolki Pena,Nicholai Arbach,L,R,Fastball,Ball,,,100,-1.253145653,-0.117789822,
Bottom 2,2,0,2,2,'2-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Yolki Pena,Nicholai Arbach,L,R,Offspeed,Ball,,,100,1.792323335,0.484847151,
Bottom 2,2,0,3,2,'3-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Yolki Pena,Nicholai Arbach,L,R,Offspeed,Walk,,,100,1.520828038,0.690397747,
Bottom 2,2,0,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Niko Kekatos,Nicholai Arbach,R,R,Offspeed,Foul,,,110,0.847991866,0.218565698,
Bottom 2,2,0,0,1,'0-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Niko Kekatos,Nicholai Arbach,R,R,Fastball,Ball,,,110,-0.072731317,1.110842146,
Bottom 2,2,0,1,1,'1-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Niko Kekatos,Nicholai Arbach,R,R,Fastball,Called Strike,,,110,0.068918404,0.807187858,
Bottom 2,2,0,1,2,'1-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Niko Kekatos,Nicholai Arbach,R,R,Fastball,Strikeout Looking,,,110,-1.13510422,0.737113791,
Bottom 2,2,1,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tommy Reyes-Cruz,Nicholai Arbach,L,R,Fastball,Groundout,Ground Ball,Opposite Field,110,-0.934433782,0.354042227,
Bottom 2,2,2,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Jaden Brown,Nicholai Arbach,R,R,Offspeed,Called Strike,,,110,-0.851804779,0.143820027,
Bottom 2,2,2,0,1,'0-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Jaden Brown,Nicholai Arbach,R,R,Fastball,Foul,,,110,-0.438659761,0.5362348,
Bottom 2,2,2,0,2,'0-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Jaden Brown,Nicholai Arbach,R,R,Offspeed,Popout,Pop Up,Opposite Field,110,0.02170183,0.512876778,
Top 3,3,0,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Jose Vinicio,Owen Boon,L,R,Fastball,Ball,,,000,0.446650991,-0.17852068,
Top 3,3,0,1,0,'1-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Jose Vinicio,Owen Boon,L,R,Offspeed,Flyout,Fly Ball,Straightaway,000,0.127939,0.844561,
Top 3,3,1,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Brody Black,Owen Boon,R,R,Fastball,Ball,,,000,-0.65113,0.793173,
Top 3,3,1,1,0,'1-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Brody Black,Owen Boon,R,R,Fastball,Swinging Strike,,,000,1.1549,1.171573,
Top 3,3,1,1,1,'1-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Brody Black,Owen Boon,R,R,Offspeed,Ball,,,000,-0.58031,0.737114,
Top 3,3,1,2,1,'2-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Brody Black,Owen Boon,R,R,Fastball,Swinging Strike,,,000,-0.60392,0.508205,
Top 3,3,1,2,2,'2-2,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Brody Black,Owen Boon,R,R,Fastball,Strikeout Looking,,,000,-0.60392,0.816531,
Top 3,3,2,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Tim Holyk,Owen Boon,R,R,Offspeed,Ball,,,000,-0.03732,0.863247,
Top 3,3,2,1,0,'1-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Tim Holyk,Owen Boon,R,R,Offspeed,Ball,,,000,-0.93443,-0.0337,
Top 3,3,2,2,0,'2-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Tim Holyk,Owen Boon,R,R,Fastball,Ball,,,000,-0.60392,0.582951,
Top 3,3,2,3,0,'3-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Tim Holyk,Owen Boon,R,R,Fastball,Swinging Strike,,,000,-0.8518,0.382072,
Top 3,3,2,3,1,'3-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Tim Holyk,Owen Boon,R,R,Fastball,Single,Ground Ball,Straightaway,000,-0.08454,0.844561,
Top 3,3,2,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Christian Ortega,Owen Boon,L,R,Fastball,Popout,Pop Up,Straightaway,100,0.552888,0.428788,
Bottom 3,3,0,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tyler Duncan,Nicholai Arbach,L,R,Fastball,Foul,,,000,1.910365,0.199879,
Bottom 3,3,0,0,1,'0-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tyler Duncan,Nicholai Arbach,L,R,Offspeed,Ball,,,000,0.033506,0.269953,
Bottom 3,3,0,1,1,'1-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tyler Duncan,Nicholai Arbach,L,R,Fastball,Foul,,,000,1.261137,1.110842,
Bottom 3,3,0,1,2,'1-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tyler Duncan,Nicholai Arbach,L,R,Fastball,Ball,,,000,-0.03732,0.484847,
Bottom 3,3,0,2,2,'2-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tyler Duncan,Nicholai Arbach,L,R,Offspeed,Foul,,,000,1.343766,0.283968,
Bottom 3,3,0,2,2,'2-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tyler Duncan,Nicholai Arbach,L,R,Offspeed,Ball,,,000,0.38763,0.620324,
Bottom 3,3,0,3,2,'3-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tyler Duncan,Nicholai Arbach,L,R,Offspeed,Groundout,Ground Ball,Opposite Field,000,1.261137,0.438131,
Bottom 3,3,1,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,July Vittini,Nicholai Arbach,R,R,Offspeed,Ball,,,000,-0.72196,0.536235,
Bottom 3,3,1,1,0,'1-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,July Vittini,Nicholai Arbach,R,R,Fastball,Called Strike,,,000,-1.87877,0.326013,
Bottom 3,3,1,1,1,'1-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,July Vittini,Nicholai Arbach,R,R,Fastball,Ball,,,000,-1.24134,0.49419,
Bottom 3,3,1,2,1,'2-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,July Vittini,Nicholai Arbach,R,R,Fastball,Ball,,,000,-1.09969,0.064403,
Bottom 3,3,1,3,1,'3-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,July Vittini,Nicholai Arbach,R,R,Offspeed,Walk,,,000,0.883404,0.578279,
Bottom 3,3,1,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Johnathan Solazzo,Nicholai Arbach,L,R,Offspeed,Single,Line Drive,Opposite Field,100,0.52928,0.536235,
Bottom 3,3,1,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Josh Williams,Nicholai Arbach,L,R,Offspeed,Swinging Strike,,,110,0.316805,0.246595,
Bottom 3,3,1,0,1,'0-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Josh Williams,Nicholai Arbach,L,R,Offspeed,Double,Fly Ball,Opposite Field,110,0.918817,0.241924,
Bottom 3,3,1,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tanner Rempel,Nicholai Arbach,R,R,Offspeed,Called Strike,,,010,1.272941,0.774487,
Bottom 3,3,1,0,1,'0-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tanner Rempel,Nicholai Arbach,R,R,Offspeed,Ball,,,010,0.163352,0.830546,
Bottom 3,3,1,1,1,'1-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tanner Rempel,Nicholai Arbach,R,R,Offspeed,Foul,,,010,-1.21773,1.031425,
Bottom 3,3,1,1,2,'1-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tanner Rempel,Nicholai Arbach,R,R,Fastball,Ball,,,010,0.954229,0.653025,
Bottom 3,3,1,2,2,'2-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tanner Rempel,Nicholai Arbach,R,R,Offspeed,Strikeout Swinging,,,010,0.907013,0.807188,
Bottom 3,3,2,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Yolki Pena,Nicholai Arbach,L,R,Offspeed,Foul,,,010,-0.39144,0.106447,
Bottom 3,3,2,0,1,'0-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Yolki Pena,Nicholai Arbach,L,R,Offspeed,Ball,,,010,1.509024,0.050388,
Bottom 3,3,2,1,1,'1-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Yolki Pena,Nicholai Arbach,L,R,Offspeed,Ball,,,010,1.308353,0.568936,
Bottom 3,3,2,2,1,'2-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Yolki Pena,Nicholai Arbach,L,R,Offspeed,Ball,,,010,-1.91418,0.452146,
Bottom 3,3,2,3,1,'3-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Yolki Pena,Nicholai Arbach,L,R,Offspeed,Walk,,,010,0.812579,0.653025,
Bottom 3,3,2,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Niko Kekatos,Nicholai Arbach,R,R,Offspeed,Foul,,,110,0.8716,0.456818,
Bottom 3,3,2,0,1,'0-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Niko Kekatos,Nicholai Arbach,R,R,Fastball,Groundout,Ground Ball,Opposite Field,110,-0.60392,1.059454,
Top 4,4,0,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Cassidy Watt,Owen Boon,R,R,Fastball,Swinging Strike,,,000,-0.39144,0.63901,
Top 4,4,0,0,1,'0-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Cassidy Watt,Owen Boon,R,R,Offspeed,Called Strike,,,000,-0.56851,0.821203,
Top 4,4,0,0,2,'0-2,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Cassidy Watt,Owen Boon,R,R,Fastball,Foul,,,000,-1.06428,-0.0337,
Top 4,4,0,0,2,'0-2,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Cassidy Watt,Owen Boon,R,R,Offspeed,Strikeout Swinging,,,000,0.375826,0.050388,
Top 4,4,1,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Jeremie Veilleux,Owen Boon,R,R,Offspeed,Swinging Strike,,,000,-1.43021,1.236975,
Top 4,4,1,0,1,'0-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Jeremie Veilleux,Owen Boon,R,R,Fastball,Ball,,,000,-1.25315,1.073469,
