Half Inning,Inning,Outs,Balls,Strikes,Count,Batter_Team,Pitcher_Team,Date,Home Team,Away Team,Pitcher_R_Allowed,Pitcher_ER_Allowed,Batter,Pitcher,Batter_Side,Pitcher_Side,Pitch_Type,Outcome,Quality of Contact,Spray Chart,Runners,Pitch_Location_X,Pitch_Location_Y,REMEMBER TO INSERT THE X AND Y POINTS AFTER EVERY HALF INNING! DON'T MISCLICK PLOTS
Bottom 5,5,0,1,2,'1-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Lucas Bateman,Jose Arias,R,R,,Foul,,,000,,,
Bottom 5,5,0,1,2,'1-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Lucas Bateman,Jose Arias,R,R,,Lineout,,,000,,,
Bottom 5,5,1,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Ty Smith,Jose Arias,R,R,,Foul,,,000,,,
Bottom 5,5,1,0,1,'0-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Ty Smith,Jose Arias,R,R,,Swinging Strike,,,000,,,
Bottom 5,5,1,0,2,'0-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Ty Smith,Jose Arias,R,R,,Ball,,,000,,,
Bottom 5,5,1,1,2,'1-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Ty Smith,Jose Arias,R,R,,Ball,,,000,,,
Bottom 5,5,1,2,2,'2-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Ty Smith,Jose Arias,R,R,,Groundout,,,000,,,
Bottom 5,5,2,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Jeremie Veilleux,Jose Arias,R,R,,Single,Ground Ball,Pull,000,,,
Bottom 5,5,2,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Tim Holyk,Jose Arias,R,R,,Ball,,,100,,,
Bottom 5,5,2,1,0,'1-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Tim Holyk,Jose Arias,R,R,,Ball,,,100,,,
Bottom 5,5,2,2,0,'2-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Tim Holyk,Jose Arias,R,R,,Ball,,,100,,,
Bottom 5,5,2,3,0,'3-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Tim Holyk,Jose Arias,R,R,,Called Strike,,,100,,,
Bottom 5,5,2,3,1,'3-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Tim Holyk,Jose Arias,R,R,,Walk,,,100,,,
Bottom 5,5,2,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Nick Burdett,Jose Arias,L,R,,Called Strike,,,110,,,
Bottom 5,5,2,0,1,'0-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Nick Burdett,Jose Arias,L,R,,Groundout,Ground Ball,Pull,110,,,
Top 6,6,0,0,0,'0-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Brad Verhoeven,Pedro De Los Santos,L,R,,Ball,,,000,,,
Top 6,6,0,1,0,'1-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Brad Verhoeven,Pedro De Los Santos,L,R,,Ball,,,000,,,
Top 6,6,0,2,0,'2-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Brad Verhoeven,Pedro De Los Santos,L,R,,Ball,,,000,,,
Top 6,6,0,3,0,'3-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Brad Verhoeven,Pedro De Los Santos,L,R,,Walk,,,000,,,
Top 6,6,0,0,0,'0-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Champ Garner,Pedro De Los Santos,R,R,,Ball,,,100,,,
Top 6,6,0,1,0,'1-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Champ Garner,Pedro De Los Santos,R,R,,Swinging Strike,,,100,,,
Top 6,6,0,1,1,'1-1,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Champ Garner,Pedro De Los Santos,R,R,,Foul,,,100,,,
Top 6,6,0,1,2,'1-2,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Champ Garner,Pedro De Los Santos,R,R,,Double Play,Ground Ball,Straightaway,100,,,
Top 6,6,2,0,0,'0-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Adrian Harrison,Pedro De Los Santos,R,R,,Ball,,,000,,,
Top 6,6,2,1,0,'1-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Adrian Harrison,Pedro De Los Santos,R,R,,Ball,,,000,,,
Top 6,6,2,2,0,'2-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Adrian Harrison,Pedro De Los Santos,R,R,,Ball,,,000,,,
Top 6,6,2,3,0,'3-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Adrian Harrison,Pedro De Los Santos,R,R,,Walk,,,000,,,
Top 6,6,2,0,0,'0-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Ty Mosher,Pedro De Los Santos,R,R,,Ball,,,100,,,
Top 6,6,2,1,0,'1-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Ty Mosher,Pedro De Los Santos,R,R,,Flyout,Fly Ball,Opposite Field,010,,,
Bottom 6,6,0,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Christian Ortega,Jose Arias,R,R,,Ball,,,000,,,
Bottom 6,6,0,1,0,'1-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Christian Ortega,Jose Arias,R,R,,Swinging Strike,,,000,,,
Bottom 6,6,0,1,1,'1-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Christian Ortega,Jose Arias,R,R,,Ball,,,000,,,
Bottom 6,6,0,2,1,'2-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Christian Ortega,Jose Arias,R,R,,Foul,,,000,,,
Bottom 6,6,0,2,2,'2-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Christian Ortega,Jose Arias,R,R,,Strikeout Swinging,,,000,,,
Bottom 6,6,1,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Matt Torresan,Jose Arias,R,R,,Foul,,,000,,,
Bottom 6,6,1,0,1,'0-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Matt Torresan,Jose Arias,R,R,,Ball,,,000,,,
Bottom 6,6,1,1,1,'1-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Matt Torresan,Jose Arias,R,R,,Groundout,,,000,,,
Bottom 6,6,2,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Brody Black,Jose Arias,R,R,,Swinging Strike,,,000,,,
Bottom 6,6,2,0,1,'0-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Brody Black,Jose Arias,R,R,,Double,,,000,,,
Bottom 6,6,2,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Max Schmarder,Jose Arias,R,R,,Ball,,,010,,,
Bottom 6,6,2,1,0,'1-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Max Schmarder,Jose Arias,R,R,,Swinging Strike,,,010,,,
Bottom 6,6,2,1,1,'1-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Max Schmarder,Jose Arias,R,R,,Called Strike,,,010,,,
Bottom 6,6,2,1,2,'1-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Max Schmarder,Jose Arias,R,R,,Foul,,,010,,,
Bottom 6,6,2,1,2,'1-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Max Schmarder,Jose Arias,R,R,,Strikeout Swinging,,,010,,,
Top 7,7,0,0,0,'0-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Toby Simmons,Pedro De Los Santos,L,R,,Ball,,,000,,,
Top 7,7,0,1,0,'1-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Toby Simmons,Pedro De Los Santos,L,R,,Single,,,000,,,
Top 7,7,0,0,0,'0-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Francisco Fajardo,Pedro De Los Santos,L,R,,Groundout,Ground Ball,Straightaway,100,,,
Top 7,7,1,0,0,'0-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Eduardo De Oleo,Pedro De Los Santos,R,R,,Ball,,,010,,,
Top 7,7,1,1,0,'1-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Eduardo De Oleo,Pedro De Los Santos,R,R,,Ball,,,010,,,
Top 7,7,1,2,0,'2-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Eduardo De Oleo,Pedro De Los Santos,R,R,,Groundout,Ground Ball,Pull,010,,,
Top 7,7,2,0,0,'0-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Kaiden Cardoso,Pedro De Los Santos,L,R,,Ball,,,001,,,
Top 7,7,2,1,0,'1-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Kaiden Cardoso,Pedro De Los Santos,L,R,,Swinging Strike,,,001,,,
Top 7,7,2,1,1,'1-1,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Kaiden Cardoso,Pedro De Los Santos,L,R,,Called Strike,,,001,,,
Top 7,7,2,1,2,'1-2,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Kaiden Cardoso,Pedro De Los Santos,L,R,,Strikeout Swinging,,,001,,,
Bottom 7,7,0,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Lucas Bateman,Jose Arias,R,R,,Single,Line Drive,Pull,000,,,
Bottom 7,7,0,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Ty Smith,Jose Arias,R,R,,Foul,,,100,,,
Bottom 7,7,0,0,1,'0-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Ty Smith,Jose Arias,R,R,,Ball,,,100,,,
Bottom 7,7,0,1,1,'1-1,Brantford Red Sox,London Majors,"May 11, 2025",,,2,2,Ty Smith,Jose Arias,R,R,,Single,Line Drive,Pull,100,,,
Bottom 7,7,0,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Jeremie Veilleux,Victor Payano,R,L,,Ball,,,101,,,
Bottom 7,7,0,1,0,'1-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Jeremie Veilleux,Victor Payano,R,L,,Ball,,,101,,,
Bottom 7,7,0,2,0,'2-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Jeremie Veilleux,Victor Payano,R,L,,Single,Ground Ball,Straightaway,101,,,
Bottom 7,7,0,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Tim Holyk,Victor Payano,R,L,,Called Strike,,,110,,,
Bottom 7,7,0,0,1,'0-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Tim Holyk,Victor Payano,R,L,,Double,Line Drive,Pull,110,,,
Bottom 7,7,0,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Nick Burdett,Victor Payano,L,L,,Groundout,Line Drive,Straightaway,011,,,
Bottom 7,7,1,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Christian Ortega,Victor Payano,R,L,,Popout,Pop Up,Straightaway,011,,,
Bottom 7,7,2,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Matt Torresan,Victor Payano,R,L,,Called Strike,,,011,,,
Bottom 7,7,2,0,1,'0-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Matt Torresan,Victor Payano,R,L,,Ball,,,011,,,
Bottom 7,7,2,1,1,'1-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Matt Torresan,Victor Payano,R,L,,Called Strike,,,011,,,
Bottom 7,7,2,1,2,'1-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Matt Torresan,Victor Payano,R,L,,Strikeout Swinging,,,011,,,
Top 8,8,0,0,0,'0-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Cleveland Brownlee,Crawford Passy,R,R,,Called Strike,,,000,,,
Top 8,8,0,0,1,'0-1,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Cleveland Brownlee,Crawford Passy,R,R,,Ball,,,000,,,
Top 8,8,0,1,1,'1-1,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Cleveland Brownlee,Crawford Passy,R,R,,Swinging Strike,,,000,,,
Top 8,8,0,1,2,'1-2,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Cleveland Brownlee,Crawford Passy,R,R,,Ball,,,000,,,
Top 8,8,0,2,2,'2-2,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Cleveland Brownlee,Crawford Passy,R,R,,Ball,,,000,,,
Top 8,8,0,3,2,'3-2,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Cleveland Brownlee,Crawford Passy,R,R,,Single,Line Drive,Pull,000,,,
Top 8,8,0,0,0,'0-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Charles Bowman,Crawford Passy,L,R,,Ball,,,100,,,
Top 8,8,0,1,0,'1-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Charles Bowman,Crawford Passy,L,R,,Ball,,,100,,,
Top 8,8,0,2,0,'2-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Charles Bowman,Crawford Passy,L,R,,Ball,,,100,,,
Top 8,8,0,3,0,'3-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Charles Bowman,Crawford Passy,L,R,,Walk,,,100,,,
Top 8,8,0,0,0,'0-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Champ Garner,Crawford Passy,R,R,,Foul,,,110,,,
Top 8,8,0,0,1,'0-1,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Champ Garner,Crawford Passy,R,R,,Ball,,,110,,,
Top 8,8,0,1,1,'1-1,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Champ Garner,Crawford Passy,R,R,,Double Play,Ground Ball,,110,,,
Top 8,8,2,0,0,'0-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Adrian Harrison,Crawford Passy,R,R,,Ball,,,100,,,
Top 8,8,2,1,0,'1-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Adrian Harrison,Crawford Passy,R,R,,Ball,,,100,,,
Top 8,8,2,2,0,'2-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Adrian Harrison,Crawford Passy,R,R,,Ball,,,100,,,
Top 8,8,2,3,0,'3-0,London Majors,Brantford Red Sox,"May 11, 2025",,,1,1,Adrian Harrison,Crawford Passy,R,R,,Walk,,,100,,,
Top 8,8,2,0,0,'0-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Ty Mosher,Aidan Armitage,R,R,,Called Strike,,,110,,,
Top 8,8,2,0,1,'0-1,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Ty Mosher,Aidan Armitage,R,R,,Single,Line Drive,Straightaway,110,,,
Top 8,8,2,0,0,'0-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Toby Simmons,Aidan Armitage,L,R,,Ball,,,110,,,
Top 8,8,2,1,0,'1-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Toby Simmons,Aidan Armitage,L,R,,Called Strike,,,110,,,
Top 8,8,2,1,1,'1-1,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Toby Simmons,Aidan Armitage,L,R,,Ball,,,110,,,
Top 8,8,2,2,1,'2-1,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Toby Simmons,Aidan Armitage,L,R,,Ball,,,110,,,
Top 8,8,2,3,1,'3-1,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Toby Simmons,Aidan Armitage,L,R,,Walk,,,110,,,
Top 8,8,2,0,0,'0-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Francisco Fajardo,Aidan Armitage,L,R,,Ball,,,111,,,
Top 8,8,2,1,0,'1-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Francisco Fajardo,Aidan Armitage,L,R,,Swinging Strike,,,111,,,
Top 8,8,2,1,1,'1-1,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Francisco Fajardo,Aidan Armitage,L,R,,Swinging Strike,,,111,,,
Top 8,8,2,1,2,'1-2,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Francisco Fajardo,Aidan Armitage,L,R,,Ball,,,111,,,
Top 8,8,2,2,2,'2-2,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Francisco Fajardo,Aidan Armitage,L,R,,Popout,Pop Up,Straightaway,111,,,
Bottom 8,8,0,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Brody Black,Victor Payano,R,L,,Ball,,,000,,,
Bottom 8,8,0,1,0,'1-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Brody Black,Victor Payano,R,L,,Popout,Pop Up,Opposite Field,000,,,
Bottom 8,8,1,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Max Schmarder,Victor Payano,R,L,,Called Strike,,,000,,,
Bottom 8,8,1,0,1,'0-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Max Schmarder,Victor Payano,R,L,,Ball,,,000,,,
Bottom 8,8,1,1,1,'1-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Max Schmarder,Victor Payano,R,L,,Called Strike,,,000,,,
Bottom 8,8,1,1,2,'1-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Max Schmarder,Victor Payano,R,L,,Foul,,,000,,,
Bottom 8,8,1,1,2,'1-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Max Schmarder,Victor Payano,R,L,,Ball,,,000,,,
Bottom 8,8,1,2,2,'2-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Max Schmarder,Victor Payano,R,L,,Strikeout Swinging,,,000,,,
Bottom 8,8,2,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Lucas Bateman,Victor Payano,R,L,,Ball,,,000,,,
Bottom 8,8,2,1,0,'1-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Lucas Bateman,Victor Payano,R,L,,Swinging Strike,,,000,,,
Bottom 8,8,2,1,1,'1-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Lucas Bateman,Victor Payano,R,L,,Foul,,,000,,,
Bottom 8,8,2,1,2,'1-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Lucas Bateman,Victor Payano,R,L,,Foul,,,000,,,
Bottom 8,8,2,1,2,'1-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Lucas Bateman,Victor Payano,R,L,,Ball,,,000,,,
Bottom 8,8,2,2,2,'2-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Lucas Bateman,Victor Payano,R,L,,Strikeout Looking,,,000,,,
Top 9,9,0,0,0,'0-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Eduardo De Oleo,Aidan Armitage,R,R,,Foul,,,000,,,
Top 9,9,0,0,1,'0-1,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Eduardo De Oleo,Aidan Armitage,R,R,,Foul,,,000,,,
Top 9,9,0,0,2,'0-2,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Eduardo De Oleo,Aidan Armitage,R,R,,Strikeout Swinging,,,000,,,
Top 9,9,1,0,0,'0-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Kaiden Cardoso,Aidan Armitage,L,R,,Triple,Line Drive,Straightaway,000,,,
Top 9,9,1,0,0,'0-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Jagan Chanderdat,Aidan Armitage,R,R,,Called Strike,,,001,,,
Top 9,9,1,0,1,'0-1,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Jagan Chanderdat,Aidan Armitage,R,R,,Foul,,,001,,,
Top 9,9,1,0,2,'0-2,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Jagan Chanderdat,Aidan Armitage,R,R,,Strikeout Swinging,,,001,,,
Top 9,9,2,0,0,'0-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Charles Bowman,Aidan Armitage,L,R,,Foul,,,001,,,
Top 9,9,2,0,1,'0-1,London Majors,Brantford Red Sox,"May 11, 2025",,,1,1,Charles Bowman,Aidan Armitage,L,R,,Single,Ground Ball,Straightaway,001,,,
Top 9,9,2,0,0,'0-0,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Champ Garner,Aidan Armitage,R,R,,Swinging Strike,,,100,,,
Top 9,9,2,0,1,'0-1,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Champ Garner,Aidan Armitage,R,R,,Foul,,,100,,,
Top 9,9,2,0,2,'0-2,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Champ Garner,Aidan Armitage,R,R,,Foul,,,100,,,
Top 9,9,2,0,2,'0-2,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Champ Garner,Aidan Armitage,R,R,,Foul,,,100,,,
Top 9,9,2,0,2,'0-2,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Champ Garner,Aidan Armitage,R,R,,Ball,,,100,,,
Top 9,9,2,1,2,'1-2,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Champ Garner,Aidan Armitage,R,R,,Foul,,,100,,,
Top 9,9,2,1,2,'1-2,London Majors,Brantford Red Sox,"May 11, 2025",,,,,Champ Garner,Aidan Armitage,R,R,,Groundout,Ground Ball,Straightaway,100,,,
Bottom 9,9,0,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Ty Smith,Victor Payano,R,L,,Ball,,,000,,,
Bottom 9,9,0,1,0,'1-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Ty Smith,Victor Payano,R,L,,Swinging Strike,,,000,,,
Bottom 9,9,0,1,1,'1-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Ty Smith,Victor Payano,R,L,,Called Strike,,,000,,,
Bottom 9,9,0,1,2,'1-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Ty Smith,Victor Payano,R,L,,Foul,,,000,,,
Bottom 9,9,0,1,2,'1-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Ty Smith,Victor Payano,R,L,,Foul,,,000,,,
Bottom 9,9,0,1,2,'1-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Ty Smith,Victor Payano,R,L,,Foul,,,000,,,
Bottom 9,9,0,1,2,'1-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Ty Smith,Victor Payano,R,L,,Strikeout Looking,,,000,,,
Bottom 9,9,1,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Jeremie Veilleux,Victor Payano,R,L,,Called Strike,,,000,,,
Bottom 9,9,1,0,1,'0-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Jeremie Veilleux,Victor Payano,R,L,,Called Strike,,,000,,,
Bottom 9,9,1,0,2,'0-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Jeremie Veilleux,Victor Payano,R,L,,Single,Line Drive,Opposite Field,000,,,
Bottom 9,9,1,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Tim Holyk,Victor Payano,R,L,,Ball,,,100,,,
Bottom 9,9,1,1,0,'1-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Tim Holyk,Victor Payano,R,L,,Called Strike,,,100,,,
Bottom 9,9,1,1,1,'1-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Tim Holyk,Victor Payano,R,L,,Ball,,,100,,,
Bottom 9,9,1,2,1,'2-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Tim Holyk,Victor Payano,R,L,,Ball,,,100,,,
Bottom 9,9,1,3,1,'3-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Tim Holyk,Victor Payano,R,L,,Popout,Pop Up,Straightaway,010,,,
Bottom 9,9,2,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Nick Burdett,Victor Payano,L,L,,Ball,,,010,,,
Bottom 9,9,2,1,0,'1-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Nick Burdett,Victor Payano,L,L,,Called Strike,,,010,,,
Bottom 9,9,2,1,1,'1-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Nick Burdett,Victor Payano,L,L,,Ball,,,010,,,
Bottom 9,9,2,2,1,'2-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Nick Burdett,Victor Payano,L,L,,Called Strike,,,010,,,
Bottom 9,9,2,2,2,'2-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Nick Burdett,Victor Payano,L,L,,Ball,,,010,,,
Bottom 9,9,2,3,2,'3-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Nick Burdett,Victor Payano,L,L,,Walk,,,010,,,
Bottom 9,9,2,0,0,'0-0,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Christian Ortega,Victor Payano,R,L,,Called Strike,,,110,,,
Bottom 9,9,2,0,1,'0-1,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Christian Ortega,Victor Payano,R,L,,Swinging Strike,,,110,,,
Bottom 9,9,2,0,2,'0-2,Brantford Red Sox,London Majors,"May 11, 2025",,,,,Christian Ortega,Victor Payano,R,L,,Flyout,Fly Ball,Opposite Field,110,,,
